,playerID,year,tmID,lgID,GP,Min,W,L,T/OL,SHO,GA,PostGP,PostMin,PostW,PostL,PostT,PostSHO,PostGA,firstName,lastName,HOF
3453,skudrpe01,2001,VAN,NHL,23.0,1166.0,10.0,8.0,2.0,1.0,47.0,2.0,96.0,0.0,1.0,0.0,0.0,5.0,Peter,Skudra,0.0
3454,skudrpe01,2002,VAN,NHL,23.0,1192.0,9.0,5.0,6.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peter,Skudra,0.0
3464,smithal02,1975,BUF,NHL,14.0,840.0,9.0,3.0,2.0,0.0,43.0,1.0,17.0,0.0,0.0,0.0,0.0,1.0,Al,Smith,0.0
3465,smithal02,1976,BUF,NHL,7.0,265.0,0.0,3.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Al,Smith,0.0
3468,smithal02,1979,HAR,NHL,30.0,1754.0,11.0,10.0,8.0,2.0,107.0,2.0,120.0,0.0,2.0,0.0,0.0,10.0,Al,Smith,0.0
3469,smithal02,1980,COR,NHL,37.0,1909.0,9.0,18.0,4.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Al,Smith,0.0
3471,smithbi01,1972,NYI,NHL,37.0,2122.0,7.0,24.0,3.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Billy,Smith,1.0
3472,smithbi01,1973,NYI,NHL,46.0,2615.0,9.0,23.0,12.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Billy,Smith,1.0
3473,smithbi01,1974,NYI,NHL,58.0,3368.0,21.0,18.0,17.0,3.0,156.0,6.0,333.0,1.0,4.0,0.0,0.0,23.0,Billy,Smith,1.0
3474,smithbi01,1975,NYI,NHL,39.0,2254.0,19.0,10.0,9.0,3.0,98.0,8.0,437.0,4.0,3.0,0.0,0.0,21.0,Billy,Smith,1.0
3475,smithbi01,1976,NYI,NHL,36.0,2089.0,21.0,8.0,6.0,2.0,87.0,10.0,580.0,7.0,3.0,0.0,0.0,27.0,Billy,Smith,1.0
3476,smithbi01,1977,NYI,NHL,38.0,2154.0,20.0,8.0,8.0,2.0,95.0,1.0,47.0,0.0,0.0,0.0,0.0,1.0,Billy,Smith,1.0
3477,smithbi01,1978,NYI,NHL,40.0,2261.0,25.0,8.0,4.0,1.0,108.0,5.0,315.0,4.0,1.0,0.0,1.0,10.0,Billy,Smith,1.0
3478,smithbi01,1979,NYI,NHL,38.0,2114.0,15.0,14.0,7.0,2.0,104.0,20.0,1198.0,15.0,4.0,0.0,1.0,56.0,Billy,Smith,1.0
3479,smithbi01,1980,NYI,NHL,41.0,2363.0,22.0,10.0,8.0,2.0,129.0,17.0,994.0,14.0,3.0,0.0,0.0,42.0,Billy,Smith,1.0
3480,smithbi01,1981,NYI,NHL,46.0,2685.0,32.0,9.0,4.0,0.0,133.0,18.0,1120.0,15.0,3.0,0.0,1.0,47.0,Billy,Smith,1.0
3481,smithbi01,1982,NYI,NHL,41.0,2340.0,18.0,14.0,7.0,1.0,112.0,17.0,962.0,13.0,3.0,0.0,2.0,43.0,Billy,Smith,1.0
3482,smithbi01,1983,NYI,NHL,42.0,2279.0,23.0,13.0,2.0,2.0,130.0,21.0,1190.0,12.0,8.0,0.0,0.0,54.0,Billy,Smith,1.0
3483,smithbi01,1984,NYI,NHL,37.0,2090.0,18.0,14.0,3.0,0.0,133.0,6.0,342.0,3.0,3.0,0.0,0.0,19.0,Billy,Smith,1.0
3484,smithbi01,1985,NYI,NHL,41.0,2308.0,20.0,14.0,4.0,1.0,143.0,1.0,60.0,0.0,1.0,0.0,0.0,4.0,Billy,Smith,1.0
3485,smithbi01,1986,NYI,NHL,40.0,2252.0,14.0,18.0,5.0,1.0,132.0,2.0,67.0,0.0,0.0,0.0,0.0,1.0,Billy,Smith,1.0
3486,smithbi01,1987,NYI,NHL,38.0,2107.0,17.0,14.0,5.0,2.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Billy,Smith,1.0
3487,smithbi01,1988,NYI,NHL,17.0,730.0,3.0,11.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Billy,Smith,1.0
3496,smithga01,1972,CHI,NHL,23.0,1340.0,10.0,10.0,2.0,0.0,79.0,2.0,65.0,0.0,1.0,0.0,0.0,5.0,Gary,Smith,0.0
3497,smithga01,1973,VAN,NHL,66.0,3632.0,20.0,33.0,8.0,3.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gary,Smith,0.0
3498,smithga01,1974,VAN,NHL,72.0,3828.0,32.0,24.0,9.0,6.0,197.0,4.0,257.0,1.0,3.0,0.0,0.0,14.0,Gary,Smith,0.0
3499,smithga01,1975,VAN,NHL,51.0,2864.0,20.0,24.0,6.0,2.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gary,Smith,0.0
3500,smithga01,1976,MNS,NHL,36.0,2090.0,10.0,17.0,8.0,1.0,139.0,1.0,43.0,0.0,0.0,0.0,0.0,4.0,Gary,Smith,0.0
3501,smithga01,1977,WAS,NHL,17.0,980.0,2.0,12.0,3.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gary,Smith,0.0
3502,smithga01,1977,MNS,NHL,3.0,180.0,0.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gary,Smith,0.0
3505,smithga01,1979,WIN,NHL,20.0,1073.0,4.0,11.0,4.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gary,Smith,0.0
3506,smithmi02,2006,DAL,NHL,23.0,1213.0,12.0,5.0,2.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mike,Smith,0.0
3507,smithmi02,2007,DAL,NHL,21.0,1172.0,12.0,9.0,0.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mike,Smith,0.0
3508,smithmi02,2007,TBL,NHL,13.0,774.0,3.0,10.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mike,Smith,0.0
3509,smithmi02,2008,TBL,NHL,41.0,2471.0,14.0,18.0,9.0,2.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mike,Smith,0.0
3510,smithmi02,2009,TBL,NHL,42.0,2273.0,13.0,18.0,7.0,2.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mike,Smith,0.0
3511,smithmi02,2010,TBL,NHL,22.0,1202.0,13.0,6.0,1.0,1.0,58.0,3.0,120.0,1.0,1.0,0.0,0.0,2.0,Mike,Smith,0.0
3521,snowga01,1993,QUE,NHL,5.0,279.0,3.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Garth,Snow,0.0
3522,snowga01,1994,QUE,NHL,2.0,119.0,1.0,1.0,0.0,0.0,11.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,Garth,Snow,0.0
3523,snowga01,1995,PHI,NHL,26.0,1437.0,12.0,8.0,4.0,0.0,69.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Garth,Snow,0.0
3524,snowga01,1996,PHI,NHL,35.0,1884.0,14.0,8.0,8.0,2.0,79.0,12.0,699.0,8.0,4.0,0.0,0.0,33.0,Garth,Snow,0.0
3525,snowga01,1997,PHI,NHL,29.0,1651.0,14.0,9.0,4.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Garth,Snow,0.0
3526,snowga01,1997,VAN,NHL,12.0,504.0,3.0,6.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Garth,Snow,0.0
3527,snowga01,1998,VAN,NHL,65.0,3501.0,20.0,31.0,8.0,6.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Garth,Snow,0.0
3528,snowga01,1999,VAN,NHL,32.0,1712.0,10.0,15.0,3.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Garth,Snow,0.0
3529,snowga01,2000,PIT,NHL,35.0,2032.0,14.0,15.0,4.0,3.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Garth,Snow,0.0
3530,snowga01,2001,NYI,NHL,25.0,1217.0,10.0,7.0,2.0,2.0,55.0,1.0,26.0,0.0,0.0,0.0,0.0,2.0,Garth,Snow,0.0
3531,snowga01,2002,NYI,NHL,43.0,2390.0,16.0,17.0,5.0,1.0,92.0,5.0,305.0,1.0,4.0,0.0,1.0,12.0,Garth,Snow,0.0
3532,snowga01,2003,NYI,NHL,39.0,2015.0,14.0,15.0,5.0,1.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Garth,Snow,0.0
3533,snowga01,2005,NYI,NHL,20.0,1096.0,4.0,13.0,1.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Garth,Snow,0.0
3534,soderto01,1992,PHI,NHL,44.0,2512.0,20.0,17.0,6.0,5.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tommy,Soderstrom,0.0
3535,soderto01,1993,PHI,NHL,34.0,1736.0,6.0,18.0,4.0,2.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tommy,Soderstrom,0.0
3536,soderto01,1994,NYI,NHL,26.0,1350.0,8.0,12.0,3.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tommy,Soderstrom,0.0
3537,soderto01,1995,NYI,NHL,51.0,2590.0,11.0,22.0,6.0,2.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tommy,Soderstrom,0.0
3538,soderto01,1996,NYI,NHL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tommy,Soderstrom,0.0
3539,soetado01,1975,NYR,NHL,8.0,273.0,2.0,2.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doug,Soetaert,0.0
3540,soetado01,1976,NYR,NHL,12.0,570.0,3.0,4.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doug,Soetaert,0.0
3541,soetado01,1977,NYR,NHL,6.0,360.0,2.0,2.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doug,Soetaert,0.0
3542,soetado01,1978,NYR,NHL,17.0,900.0,5.0,7.0,3.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doug,Soetaert,0.0
3543,soetado01,1979,NYR,NHL,8.0,435.0,5.0,2.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doug,Soetaert,0.0
3544,soetado01,1980,NYR,NHL,39.0,2320.0,16.0,16.0,7.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doug,Soetaert,0.0
3545,soetado01,1981,WIN,NHL,39.0,2157.0,13.0,14.0,8.0,2.0,155.0,2.0,120.0,1.0,1.0,0.0,0.0,8.0,Doug,Soetaert,0.0
3546,soetado01,1982,WIN,NHL,44.0,2533.0,19.0,19.0,6.0,0.0,174.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,Doug,Soetaert,0.0
3547,soetado01,1983,WIN,NHL,47.0,2539.0,18.0,15.0,7.0,0.0,182.0,1.0,20.0,0.0,1.0,0.0,0.0,5.0,Doug,Soetaert,0.0
3548,soetado01,1984,MTL,NHL,28.0,1606.0,14.0,9.0,4.0,0.0,91.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,Doug,Soetaert,0.0
3549,soetado01,1985,MTL,NHL,23.0,1215.0,11.0,7.0,2.0,3.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doug,Soetaert,0.0
3550,soetado01,1986,NYR,NHL,13.0,675.0,2.0,7.0,2.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doug,Soetaert,0.0
3551,soucych01,1993,CHI,NHL,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Christian,Soucy,0.0
3555,staloal01,2010,SJS,NHL,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alex,Stalock,0.0
3556,stanara01,2003,WAS,NHL,6.0,211.0,1.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rastislav,Stana,0.0
3557,stanied01,1975,STL,NHL,11.0,620.0,5.0,3.0,2.0,0.0,33.0,3.0,206.0,1.0,2.0,0.0,0.0,7.0,Ed,Staniowski,0.0
3558,stanied01,1976,STL,NHL,29.0,1589.0,10.0,16.0,1.0,0.0,108.0,3.0,102.0,0.0,2.0,0.0,0.0,9.0,Ed,Staniowski,0.0
3559,stanied01,1977,STL,NHL,17.0,886.0,1.0,10.0,2.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ed,Staniowski,0.0
3560,stanied01,1978,STL,NHL,39.0,2291.0,9.0,25.0,3.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ed,Staniowski,0.0
3561,stanied01,1979,STL,NHL,22.0,1108.0,2.0,11.0,3.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ed,Staniowski,0.0
3562,stanied01,1980,STL,NHL,19.0,1010.0,10.0,3.0,3.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ed,Staniowski,0.0
3563,stanied01,1981,WIN,NHL,45.0,2643.0,20.0,19.0,6.0,1.0,174.0,2.0,120.0,0.0,2.0,0.0,0.0,12.0,Ed,Staniowski,0.0
3564,stanied01,1982,WIN,NHL,17.0,827.0,4.0,8.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ed,Staniowski,0.0
3565,stanied01,1983,WIN,NHL,1.0,40.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ed,Staniowski,0.0
3566,stanied01,1983,HAR,NHL,18.0,1041.0,6.0,9.0,1.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ed,Staniowski,0.0
3567,stanied01,1984,HAR,NHL,1.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ed,Staniowski,0.0
3569,staubro01,1989,LAK,NHL,2.0,83.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Robb,Stauber,0.0
3570,staubro01,1992,LAK,NHL,31.0,1735.0,15.0,8.0,4.0,0.0,111.0,4.0,240.0,3.0,1.0,0.0,0.0,16.0,Robb,Stauber,0.0
3571,staubro01,1993,LAK,NHL,22.0,1144.0,4.0,11.0,5.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Robb,Stauber,0.0
3572,staubro01,1994,LAK,NHL,1.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Robb,Stauber,0.0
3573,staubro01,1994,BUF,NHL,6.0,317.0,2.0,3.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Robb,Stauber,0.0
3574,stcrori01,1977,PHI,NHL,7.0,395.0,2.0,4.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rick,St. Croix,0.0
3575,stcrori01,1978,PHI,NHL,2.0,117.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rick,St. Croix,0.0
3576,stcrori01,1979,PHI,NHL,1.0,60.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rick,St. Croix,0.0
3577,stcrori01,1980,PHI,NHL,27.0,1567.0,13.0,7.0,6.0,2.0,65.0,9.0,541.0,4.0,5.0,0.0,1.0,27.0,Rick,St. Croix,0.0
3578,stcrori01,1981,PHI,NHL,29.0,1729.0,13.0,9.0,6.0,0.0,112.0,1.0,20.0,0.0,1.0,0.0,0.0,1.0,Rick,St. Croix,0.0
3579,stcrori01,1982,PHI,NHL,16.0,940.0,9.0,5.0,2.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rick,St. Croix,0.0
3580,stcrori01,1982,TOR,NHL,17.0,920.0,4.0,9.0,2.0,0.0,58.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Rick,St. Croix,0.0
3581,stcrori01,1983,TOR,NHL,20.0,939.0,5.0,10.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rick,St. Croix,0.0
3582,stcrori01,1984,TOR,NHL,12.0,631.0,2.0,9.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rick,St. Croix,0.0
3583,stefagr01,1981,DET,NHL,2.0,120.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greg,Stefan,0.0
3584,stefagr01,1982,DET,NHL,35.0,1847.0,6.0,16.0,9.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greg,Stefan,0.0
3585,stefagr01,1983,DET,NHL,50.0,2600.0,19.0,22.0,2.0,2.0,152.0,3.0,210.0,1.0,2.0,0.0,0.0,8.0,Greg,Stefan,0.0
3586,stefagr01,1984,DET,NHL,46.0,2635.0,21.0,19.0,3.0,0.0,190.0,3.0,138.0,0.0,3.0,0.0,0.0,17.0,Greg,Stefan,0.0
3587,stefagr01,1985,DET,NHL,37.0,2068.0,10.0,20.0,5.0,1.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greg,Stefan,0.0
3588,stefagr01,1986,DET,NHL,43.0,2351.0,20.0,17.0,3.0,1.0,135.0,9.0,508.0,4.0,5.0,0.0,0.0,24.0,Greg,Stefan,0.0
3589,stefagr01,1987,DET,NHL,33.0,1854.0,17.0,9.0,5.0,1.0,96.0,10.0,531.0,5.0,4.0,0.0,1.0,32.0,Greg,Stefan,0.0
3590,stefagr01,1988,DET,NHL,46.0,2499.0,21.0,17.0,3.0,0.0,167.0,5.0,294.0,2.0,3.0,0.0,0.0,18.0,Greg,Stefan,0.0
3591,stefagr01,1989,DET,NHL,7.0,359.0,1.0,5.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greg,Stefan,0.0
3593,stephto01,2007,DAL,NHL,1.0,61.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tobias,Stephan,0.0
3594,stephto01,2008,DAL,NHL,10.0,438.0,1.0,3.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tobias,Stephan,0.0
3596,stephwa01,1972,STL,NHL,45.0,2535.0,18.0,15.0,7.0,1.0,128.0,3.0,160.0,1.0,2.0,0.0,0.0,14.0,Wayne,Stephenson,0.0
3597,stephwa01,1973,STL,NHL,40.0,2360.0,13.0,21.0,5.0,2.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wayne,Stephenson,0.0
3598,stephwa01,1974,PHI,NHL,12.0,639.0,7.0,2.0,1.0,1.0,29.0,2.0,123.0,2.0,0.0,0.0,1.0,4.0,Wayne,Stephenson,0.0
3599,stephwa01,1975,PHI,NHL,66.0,3819.0,40.0,10.0,13.0,1.0,164.0,8.0,494.0,4.0,4.0,0.0,0.0,22.0,Wayne,Stephenson,0.0
3600,stephwa01,1976,PHI,NHL,21.0,1065.0,12.0,3.0,2.0,3.0,41.0,9.0,532.0,4.0,3.0,0.0,1.0,23.0,Wayne,Stephenson,0.0
3601,stephwa01,1977,PHI,NHL,26.0,1482.0,14.0,10.0,1.0,3.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wayne,Stephenson,0.0
3602,stephwa01,1978,PHI,NHL,40.0,2187.0,20.0,10.0,5.0,2.0,122.0,4.0,213.0,0.0,3.0,0.0,0.0,16.0,Wayne,Stephenson,0.0
3603,stephwa01,1979,WAS,NHL,56.0,3146.0,18.0,24.0,10.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wayne,Stephenson,0.0
3604,stephwa01,1980,WAS,NHL,20.0,1010.0,4.0,7.0,5.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wayne,Stephenson,0.0
3611,stewaji01,1979,BOS,NHL,1.0,20.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jim,Stewart,0.0
3612,stlausa01,1985,NJD,NHL,4.0,188.0,2.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sam,St. Laurent,0.0
3613,stlausa01,1986,DET,NHL,6.0,342.0,1.0,2.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sam,St. Laurent,0.0
3614,stlausa01,1987,DET,NHL,6.0,294.0,2.0,2.0,0.0,0.0,16.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,Sam,St. Laurent,0.0
3615,stlausa01,1988,DET,NHL,4.0,141.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sam,St. Laurent,0.0
3616,stlausa01,1989,DET,NHL,14.0,607.0,2.0,6.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sam,St. Laurent,0.0
3617,storrja01,1994,LAK,NHL,5.0,263.0,1.0,3.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamie,Storr,0.0
3618,storrja01,1995,LAK,NHL,5.0,262.0,3.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamie,Storr,0.0
3619,storrja01,1996,LAK,NHL,5.0,265.0,2.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamie,Storr,0.0
3620,storrja01,1997,LAK,NHL,17.0,920.0,9.0,5.0,1.0,2.0,34.0,3.0,145.0,0.0,2.0,0.0,0.0,9.0,Jamie,Storr,0.0
3621,storrja01,1998,LAK,NHL,28.0,1525.0,12.0,12.0,2.0,4.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamie,Storr,0.0
3622,storrja01,1999,LAK,NHL,42.0,2206.0,18.0,15.0,5.0,1.0,93.0,1.0,36.0,0.0,1.0,0.0,0.0,2.0,Jamie,Storr,0.0
3623,storrja01,2000,LAK,NHL,45.0,2498.0,19.0,18.0,6.0,4.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamie,Storr,0.0
3624,storrja01,2001,LAK,NHL,19.0,886.0,9.0,4.0,3.0,2.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamie,Storr,0.0
3625,storrja01,2002,LAK,NHL,39.0,2027.0,12.0,19.0,2.0,3.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamie,Storr,0.0
3626,storrja01,2003,CAR,NHL,14.0,660.0,0.0,8.0,2.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamie,Storr,0.0
3633,sylvedo01,1984,BOS,NHL,3.0,102.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Don,Sylvestri,0.0
3634,tabarri01,1988,PIT,NHL,1.0,33.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rick,Tabaracci,0.0
3635,tabarri01,1990,WIN,NHL,24.0,1093.0,4.0,9.0,4.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rick,Tabaracci,0.0
3636,tabarri01,1991,WIN,NHL,18.0,966.0,6.0,7.0,3.0,0.0,52.0,7.0,387.0,3.0,4.0,0.0,0.0,26.0,Rick,Tabaracci,0.0
3637,tabarri01,1992,WIN,NHL,19.0,959.0,5.0,10.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rick,Tabaracci,0.0
3638,tabarri01,1992,WAS,NHL,6.0,343.0,3.0,2.0,0.0,2.0,10.0,4.0,304.0,1.0,3.0,0.0,0.0,14.0,Rick,Tabaracci,0.0
3639,tabarri01,1993,WAS,NHL,32.0,1770.0,13.0,14.0,2.0,2.0,91.0,2.0,111.0,0.0,2.0,0.0,0.0,6.0,Rick,Tabaracci,0.0
3640,tabarri01,1994,WAS,NHL,8.0,394.0,1.0,3.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rick,Tabaracci,0.0
3641,tabarri01,1994,CAL,NHL,5.0,202.0,2.0,0.0,1.0,0.0,5.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,Rick,Tabaracci,0.0
3642,tabarri01,1995,CAL,NHL,43.0,2391.0,19.0,16.0,3.0,3.0,117.0,3.0,204.0,0.0,3.0,0.0,0.0,7.0,Rick,Tabaracci,0.0
3643,tabarri01,1996,CAL,NHL,7.0,361.0,2.0,4.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rick,Tabaracci,0.0
3644,tabarri01,1996,TBL,NHL,55.0,3012.0,20.0,25.0,6.0,4.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rick,Tabaracci,0.0
3645,tabarri01,1997,CAL,NHL,42.0,2419.0,13.0,22.0,6.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rick,Tabaracci,0.0
3646,tabarri01,1998,WAS,NHL,23.0,1193.0,4.0,12.0,3.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rick,Tabaracci,0.0
3647,tabarri01,1999,ATL,NHL,1.0,59.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rick,Tabaracci,0.0
3648,tabarri01,1999,COL,NHL,2.0,60.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rick,Tabaracci,0.0
3649,takkoka01,1985,MNS,NHL,1.0,60.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kari,Takko,0.0
3650,takkoka01,1986,MNS,NHL,38.0,2075.0,13.0,18.0,4.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kari,Takko,0.0
3651,takkoka01,1987,MNS,NHL,37.0,1919.0,8.0,19.0,6.0,1.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kari,Takko,0.0
3652,takkoka01,1988,MNS,NHL,32.0,1603.0,8.0,15.0,4.0,0.0,93.0,3.0,105.0,0.0,1.0,0.0,0.0,7.0,Kari,Takko,0.0
3653,takkoka01,1989,MNS,NHL,21.0,1012.0,4.0,12.0,0.0,0.0,68.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,Kari,Takko,0.0
3654,takkoka01,1990,MNS,NHL,2.0,119.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kari,Takko,0.0
3655,takkoka01,1990,EDM,NHL,11.0,529.0,4.0,4.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kari,Takko,0.0
3657,tallaro01,1995,BOS,NHL,1.0,60.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Robbie,Tallas,0.0
